plot,sp,fire hist,tag #,dead,storrie.dead,chips.live,storrie.live,other.live,notes
3.3.3,QUKE FOCAL,KSKC,2491,6.3,,0.5,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.7,,1.1,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.3,,1.2,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.3,,1.1,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.4,,0.5,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.5,,0.7,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.2,,3.4,,,
3.3.3,QUKE FOCAL,KSKC,2491,4.5,,2.8,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,2.3,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.5,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.4,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.4,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.3,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.2,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,3,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.8,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.6,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.7,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.9,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.4,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.7,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.5,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.4,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.5,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.5,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.9,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.1,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.8,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.9,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,3.4,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,2.2,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.6,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.3,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.6,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,2.6,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.4,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.7,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.1,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.8,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.9,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,1.1,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.2,,,
3.3.3,QUKE FOCAL,KSKC,2491,,,0.4,,,
3.3.4,QUKE FOCAL,KSKC,2385,2,,0.9,,,
3.3.4,QUKE FOCAL,KSKC,2385,6.2,,1.5,,,
3.3.4,QUKE FOCAL,KSKC,2385,3.2,,0.8,,,
3.3.4,QUKE FOCAL,KSKC,2385,1.6,,0.6,,,
3.3.4,QUKE FOCAL,KSKC,2385,4.5,,0.4,,,
3.3.4,QUKE FOCAL,KSKC,2385,0.9,,0.6,,,
3.3.4,QUKE FOCAL,KSKC,2385,1.5,,0.4,,,
3.3.4,QUKE FOCAL,KSKC,2385,0.2,,1.6,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.3,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.4,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.5,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,2.4,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,1.6,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.3,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,1.8,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,1,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.3,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.4,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.3,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,1.9,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.4,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.4,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.9,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.4,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.5,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.6,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.3,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.2,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.1,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,1.7,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,1.5,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.6,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.3,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,2.2,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.5,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,1.6,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.5,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.6,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,2,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,1.6,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.9,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.7,,,
3.3.4,QUKE FOCAL,KSKC,2385,,,0.4,,,
3.3.5,QUKE FOCAL,KSKC,2406,,4.2,0.8,,,
3.3.5,QUKE FOCAL,KSKC,2406,,13.1,2.6,,,
3.3.5,QUKE FOCAL,KSKC,2406,,4.3,1.5,,,
3.3.5,QUKE FOCAL,KSKC,2406,,3.5,1.1,,,
3.3.5,QUKE FOCAL,KSKC,2406,,6,1.2,,,
3.3.5,QUKE FOCAL,KSKC,2406,,3.2,0.9,,,
3.3.5,QUKE FOCAL,KSKC,2406,,4.3,1.4,,,
3.3.5,QUKE FOCAL,KSKC,2406,,5.3,0.5,,,
3.3.5,QUKE FOCAL,KSKC,2406,,1.8,1.1,,,
3.3.5,QUKE FOCAL,KSKC,2406,,2.4,0.9,,,
3.3.5,QUKE FOCAL,KSKC,2406,,3.4,2,,,
3.3.5,QUKE FOCAL,KSKC,2406,,3.8,0.6,,,
3.3.5,QUKE FOCAL,KSKC,2406,,6.6,0.6,,,
3.3.5,QUKE FOCAL,KSKC,2406,,0.6,0.8,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,4.1,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.2,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.6,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,0.7,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,0.9,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.1,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,2.2,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.4,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,2.1,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.8,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,2.8,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,2,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,2.1,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,0.6,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,0.8,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,3.5,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.7,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,2,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,0.5,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.2,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,0.5,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.1,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.7,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,2.2,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,2.6,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.2,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,0.7,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.4,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,0.7,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,3.3,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,2.4,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,2,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.2,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,2.9,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.1,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,0.5,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1,,,
3.3.5,QUKE FOCAL,KSKC,2406,,,1.3,,,
3.3.6,QUKE FOCAL,KSKC,2337,,9.7,3,,,
3.3.6,QUKE FOCAL,KSKC,2337,,7.2,1.1,,,
3.3.6,QUKE FOCAL,KSKC,2337,,11.2,1.1,,,
3.3.6,QUKE FOCAL,KSKC,2337,,12.4,2.7,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,3.7,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,0.9,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,1.5,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,1.8,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,2.2,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,2.1,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,0.3,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,1,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,1.2,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,4.5,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,2.5,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,1,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,1.2,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,3.7,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,2.6,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,0.6,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,1.6,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,2.2,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,2.5,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,2.1,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,1.3,,,
3.3.6,QUKE FOCAL,KSKC,2337,,,0.5,,,
3.4.1,QUKE FOCAL,KSKC,2317,7.7,,2.5,,,
3.4.1,QUKE FOCAL,KSKC,2317,3.5,,1,,,
3.4.1,QUKE FOCAL,KSKC,2317,7,,0.8,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.5,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.1,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.3,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.6,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.4,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.3,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.9,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.4,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.6,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.9,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.4,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.8,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.6,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,2,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.6,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.3,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.7,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.5,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.6,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,2.2,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.4,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.6,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.8,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.5,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.5,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.6,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.5,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.4,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.8,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.3,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,1.6,,,
3.4.1,QUKE FOCAL,KSKC,2317,,,0.5,,,
3.4.2,QUKE FOCAL,KSKC,2313,5.5,,2.2,,,
3.4.2,QUKE FOCAL,KSKC,2313,5.5,,1.5,,,
3.4.2,QUKE FOCAL,KSKC,2313,8.9,,0.8,,,
3.4.2,QUKE FOCAL,KSKC,2313,10,,1.9,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.6,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.3,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.7,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.5,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.9,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.6,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.2,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.7,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.2,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.7,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.3,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.7,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.9,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,2.8,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,2.1,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,2.8,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.6,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.2,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,2.1,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,2.8,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,2.1,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,2.7,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.7,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.4,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.1,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.7,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.4,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.6,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.1,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.8,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.8,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,2,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,2.8,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.9,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1.8,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,2.6,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,1,,,
3.4.2,QUKE FOCAL,KSKC,2313,,,0.4,,,
3.4.3,QUKE FOCAL,KSKC,2391,0.4,,0.8,,,
3.4.3,QUKE FOCAL,KSKC,2391,0.3,,0.5,,,
3.4.3,QUKE FOCAL,KSKC,2391,0.2,,0.3,,,
3.4.3,QUKE FOCAL,KSKC,2391,0.2,,1.1,,,
3.4.3,QUKE FOCAL,KSKC,2391,0.6,,0.5,,,
3.4.3,QUKE FOCAL,KSKC,2391,0.3,,0.6,,,
3.4.3,QUKE FOCAL,KSKC,2391,0.3,,0.5,,,
3.4.3,QUKE FOCAL,KSKC,2391,1.5,,1.1,,,
3.4.3,QUKE FOCAL,KSKC,2391,1.5,,0.5,,,
3.4.3,QUKE FOCAL,KSKC,2391,2.6,,0.6,,,
3.4.3,QUKE FOCAL,KSKC,2391,3.3,,0.6,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.2,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,1.8,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,1.4,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.8,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,2.3,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,1.9,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,1.5,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,2.1,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,2.2,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.8,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.5,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,1.2,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.9,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.6,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,2.1,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,1.5,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.5,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.7,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,1.8,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.8,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.8,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,1.1,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.7,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,1.1,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.9,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.6,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,0.2,,,
3.4.3,QUKE FOCAL,KSKC,2391,,,1.9,,,
3.4.4,QUKE FOCAL,KSKC,2329,,4.1,1.5,,,
3.4.4,QUKE FOCAL,KSKC,2329,,6.4,1.3,,,
3.4.4,QUKE FOCAL,KSKC,2329,,7.5,0.5,,,
3.4.4,QUKE FOCAL,KSKC,2329,,4.7,1.4,,,
3.4.4,QUKE FOCAL,KSKC,2329,,3,1.1,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,1.8,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,3,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,4.6,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,1.6,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,1.7,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,1.4,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,1.2,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.5,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.7,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.6,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,1.6,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.4,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,1,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.8,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.6,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,2,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,1.8,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,2.4,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.2,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.3,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,2.6,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.7,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.6,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.3,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,0.6,,,
3.4.4,QUKE FOCAL,KSKC,2329,,,1.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,9.2,1.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,5.3,2.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,2.2,1.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,10.5,1.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,5.3,2.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,6.5,0.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,9.3,1.8,,,
3.4.5,QUKE FOCAL,KSKC,2330,,9.5,2.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,2.6,1.9,,,
3.4.5,QUKE FOCAL,KSKC,2330,,2.7,3.3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,10,3.7,,,
3.4.5,QUKE FOCAL,KSKC,2330,,5.2,0.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,6.8,2.3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,3.2,0.7,,,
3.4.5,QUKE FOCAL,KSKC,2330,,3.8,1.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.7,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.7,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.9,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.9,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.4,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2.7,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2.8,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2.3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.7,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,4,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.2,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,4,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.8,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.9,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,3.2,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.8,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.4,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,3.3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.9,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.2,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2.3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,3.3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2.8,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.9,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.8,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.9,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.7,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.8,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.9,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.9,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.7,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.1,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.7,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.8,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2.3,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.8,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,3.2,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.5,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.7,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,1.8,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.9,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.7,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,0.6,,,
3.4.5,QUKE FOCAL,KSKC,2330,,,2.8,,,
